,year,state,hydro_gms,oxy_gms,fent_gms,log_oxy,log_hydro,log_fent,gsp,unempl_rate,min_wage,medicaid_rate,log_gsp,log_unempl_rate,log_min_wage,log_medicaid_rate,snap_rate,poverty_rate,gov_dem,death_rate,log_death_rate,cluster_k3,cluster_k4,cluster_num,cluster_lab,risk_num
414,2006,MO,529327.0196671055,1433901.301722424,12174.19506303571,2.2268841073984458,1.941300799739424,1.6859502870060228,232906.3,4.8,5.15,0.1528959878850614,0.3352934702934015,-0.4167947595694085,-0.9804848813290687,-0.1282034743799421,0.6650683514685337,-0.3631768458227358,0,12.9502,0.2984319340672029,1,1,3,Acute High Risk (Fentanyl-Driven),3
415,2007,MO,451238.5883380244,479786.3170928922,16755.75347365844,1.5845209064396628,1.845713600316209,1.844668586585285,240391.9,5.1,6.5,0.147466239283431,0.3653290570034338,-0.2360844817254901,0.102839258044356,-0.2295074637202045,0.7459322697926357,0.0559275437516004,0,12.2524,0.183717503313475,1,1,3,Acute High Risk (Fentanyl-Driven),3
416,2008,MO,401297.9950043139,831140.7062969975,10844.348670820686,1.906906134252213,1.775469942740339,1.6284737144453938,251691.6,6.1,6.65,0.1482080434631416,0.4089417267215953,0.3078862185667247,0.2109398511225268,-0.2156392262610829,0.9691836942188142,0.2056076828852919,0,13.1468,0.3297166970413142,1,1,3,Acute High Risk (Fentanyl-Driven),3
417,2009,MO,493845.0064851479,498477.1224570944,16638.356520002155,1.60694398656394,1.899747750699644,1.841174900370532,251402.6,9.3,7.05,0.149190718204462,0.4078508973336829,1.641060127377437,0.4891606496549606,-0.1972816354979626,1.4872871607969071,0.8642002950735344,1,14.6489,0.5553045953584637,1,1,3,Acute High Risk (Fentanyl-Driven),3
418,2010,MO,341608.36102249124,469429.8578706425,17539.7636322856,1.571717262180823,1.6790269256989714,1.867391072009952,257897.4,9.6,7.25,0.1558520767434948,0.4320680968768826,1.743937846825278,0.6231281474495632,-0.073251484334773,0.9765025197425644,0.6546481002863664,1,17.0351,0.8725632483895978,1,1,3,Acute High Risk (Fentanyl-Driven),3
419,2011,MO,370317.2586425397,523786.7143800344,21029.327250473674,1.636003020187502,1.7273535229945494,1.9575522306769988,259645.0,8.5,7.25,0.16413458618782,0.4384802819552215,1.351340564940446,0.6231281474495632,0.0799703099565408,1.1227431384374769,0.8342642672467961,1,16.4063,0.7932310557256645,1,1,3,Acute High Risk (Fentanyl-Driven),3
420,2012,MO,698236.5219735529,473106.485215232,23380.314929038184,1.5762947152479991,2.107161288017084,2.0102122294185345,268861.9,6.9,7.25,0.1628529603193165,0.4715999961457874,0.6904708689626411,0.6231281474495632,0.0563323769897448,1.132285778000557,0.7743922115933193,1,16.1656,0.762102277272039,1,1,3,Acute High Risk (Fentanyl-Driven),3
421,2013,MO,404842.04175104847,395714.6413638599,25501.08240953242,1.4714883742770783,1.780735697613184,2.0533567387328637,277394.2,6.7,7.35,0.1591533452579702,0.5012628905305563,0.5985856354702078,0.6888988413946193,-0.0120486719973256,1.0568752357597853,0.3253517941922447,1,17.4929,0.9286002453515244,1,3,3,Acute High Risk (Fentanyl-Driven),3
422,2014,MO,328876.42194473505,364809.8352817284,18176.14180674515,1.4237769901340531,1.6562798011310476,1.8851001689812,284237.2,6.1,7.5,0.1291850899292989,0.524400851339801,0.3078862185667247,0.7860925346167091,-0.5741418085276145,0.7859219636180366,-0.6625371240901189,1,18.2146,1.014182598372016,1,1,3,Acute High Risk (Fentanyl-Driven),3
423,2015,MO,278174.8576795128,401340.65822388337,20892.50556241214,1.4797714152495585,1.5560083222083114,1.954308710018124,293938.3,5.0,7.65,0.1490479158171012,0.5562656024597193,-0.2953143882876203,0.8815859591306998,-0.199948387284828,0.7273432145501083,-0.8421532910505486,1,17.8941,0.9765801296653877,1,1,3,Acute High Risk (Fentanyl-Driven),3
424,2016,MO,308271.74988940096,420969.124969057,6233.565610851485,1.507787244203444,1.6175321543177803,1.353362222139008,297752.6,4.6,7.65,0.1605556637071463,0.5685070980961808,-0.5425384600413543,0.8815859591306998,0.0138964333639303,0.5958587896565993,0.1157995994050768,1,23.6436,1.5704765366323803,1,1,3,Acute High Risk (Fentanyl-Driven),3
425,2000,MT,55307.4158025704,5905.931644489273,64.61685112420264,-0.9954746294721976,0.5886200819647176,-0.909651624140378,21878.4,5.0,5.15,0.0775227850356228,-1.910286697702076,-0.2953143882876203,-0.9804848813290687,-1.5791059008839257,-0.9001651527509894,0.445095905499198,0,4.5396,-1.7662006124123228,2,2,2,Low Risk,0
426,2001,MT,5179.255778363127,8123.224703157027,64.27729527510004,-0.8084686077543921,-0.8295705953265775,-0.912229803501405,22793.3,4.5,5.15,0.0829980561457438,-1.871391820216396,-0.6071046710321762,-0.9804848813290687,-1.4703406051132923,-0.8443222962553119,0.2056076828852919,0,6.2322,-1.170172771688425,2,2,2,Low Risk,0
427,2002,MT,6196.9778987283735,9528.70675367212,84.84567281693863,-0.7148472229303844,-0.7221502520532003,-0.7761185142891533,23868.0,4.4,5.15,0.0867487799821645,-1.8276498257854208,-0.6728556490239151,-0.9804848813290687,-1.3961500356690304,-0.8183008026306006,0.2654797385387683,0,8.6633,-0.5223465743244384,2,2,2,Low Risk,0
428,2003,MT,7178.73220751824,10881.079347128736,104.83020345138806,-0.6369856552534107,-0.6340915078510735,-0.6721196014709471,25647.4,4.7,5.15,0.0893728999706403,-1.7593825188778884,-0.4791150740519675,-0.9804848813290687,-1.3443961488942728,-0.6391748561828647,0.7444561837665811,0,10.5536,-0.1229502135948322,2,2,2,Low Risk,0
429,2004,MT,8122.474890027946,12178.512788585916,124.14826093080818,-0.5708971786595333,-0.5601322441400748,-0.5888035210273757,27894.9,4.8,5.15,0.0918421219579595,-1.6796286642248348,-0.4167947595694085,-0.9804848813290687,-1.2958109384472527,-0.5113833019420727,0.445095905499198,0,10.9153,-0.0540386058643211,2,2,2,Low Risk,0
430,2005,MT,9048.137329779109,13451.3978270443,143.0834100980532,-0.5125746017696085,-0.4955062254600197,-0.5187900926955746,30528.0,4.4,5.15,0.091747491229675,-1.5939892579875006,-0.6728556490239151,-0.9804848813290687,-1.2976708976149534,-0.4511344124208757,0.3552878220189834,1,10.1205,-0.2083610885948268,2,2,2,Low Risk,0
431,2006,MT,10195.79414988758,15393.349322940994,166.5512890361208,-0.4334575678158816,-0.4239975664613708,-0.4438054765888927,32967.0,3.5,5.15,0.0882940131752969,-1.5210128814230843,-1.3261735450272143,-0.9804848813290687,-1.3656592550706617,-0.4601303789931772,0.2654797385387683,1,10.2454,-0.1833931439285663,2,2,2,Low Risk,0
432,2007,MT,9833.06954981186,16999.84473687631,183.1121749545457,-0.375216892215535,-0.4456893258401763,-0.39696742295312,36090.7,3.6,6.15,0.0846382213855827,-1.4350618590429531,-1.2474159184115603,-0.1580452714193373,-1.4378660266112988,-0.520578928710109,0.1157995994050768,1,12.7584,0.2674831796327082,0,0,0,Moderate Risk,1
433,2008,MT,10459.577285084826,18542.39712817818,193.1385220418572,-0.3242586250862553,-0.4087020008599053,-0.3706171021250732,36814.5,5.1,6.25,0.083443003231208,-1.416209209083901,-0.2360844817254901,-0.0822259753511339,-1.4615259821277595,-0.5326894753479974,0.0858635715783386,1,14.0723,0.4713799170656165,0,0,0,Moderate Risk,1
434,2009,MT,11149.342781015812,18760.64890653436,195.55814809620503,-0.3173932182671938,-0.3704595500822818,-0.3644620000778856,36031.8,6.8,6.9,0.0874822913427278,-1.4366126117647129,0.6448227642382622,0.3864823580526264,-1.381670874231349,-0.2749543827050068,0.2654797385387683,1,14.6404,0.5540900176444354,0,0,0,Moderate Risk,1
435,2010,MT,12764.400206940769,19241.91915091312,201.61588738790093,-0.3025322352409902,-0.289450123113702,-0.3493784767439402,38103.2,7.3,7.25,0.1086315997726852,-1.383542257176266,0.8674613003584885,0.6231281474495632,-0.9683408196005906,0.1841416760924887,0.4151598776724599,1,12.8808,0.2872829889314083,0,0,0,Moderate Risk,1
436,2011,MT,13747.882377759444,19338.52107269172,197.3138958054456,-0.2995941249596714,-0.2450017497603795,-0.360042941612543,40616.4,6.9,7.35,0.1138836637535144,-1.3228978539624814,0.6904708689626411,0.6888988413946193,-0.8669197208034348,0.404846354826111,1.1635605733409171,1,14.3899,0.517996151007028,0,0,0,Moderate Risk,1
437,2012,MT,13964.215941014449,20361.437781570847,200.1005888069435,-0.2693531648231861,-0.2356519580000541,-0.3531087869174227,42041.6,6.0,7.65,0.1154940858731419,-1.290153725937176,0.2570580222114647,0.8815859591306998,-0.8359171014951892,0.4230942562940138,0.2355437107120301,1,11.9145,0.1259794313236082,0,0,0,Moderate Risk,1
438,2013,MT,13298.931775216344,19997.188940403383,185.21472915831416,-0.2799438285779262,-0.2648837548807127,-0.391324712504882,43136.8,5.4,7.8,0.1191828084718455,-1.265736986457472,-0.0640517138008446,0.9754375812945084,-0.7650729669072238,0.4544196523281146,0.5648400168061514,1,14.4557,0.5275336729231427,0,0,0,Moderate Risk,1
439,2014,MT,12672.593397776627,19903.08034246531,179.20179152170962,-0.2827114305054686,-0.2937727407353636,-0.4076353826213009,44608.4,4.7,7.9,0.1456272770775901,-1.23388714973639,-0.4791150740519675,1.0371207411197394,-0.2639260777107509,0.3527950476704912,-0.1835606788623061,1,12.3826,0.2055731650978469,0,0,0,Moderate Risk,1
440,2015,MT,11864.549971589113,19661.23678305734,172.12851084613084,-0.2898841759494009,-0.3332277648460729,-0.4275338301738253,46269.3,4.2,8.05,0.1270753778597249,-1.199178722413383,-0.8080916140178566,1.1283579885132018,-0.6142724708152126,0.2046416279637141,-0.2134967066890443,1,13.8332,0.4356328857122687,0,0,0,Moderate Risk,1
441,2016,MT,11048.392368527511,17728.305542588343,156.65177229213828,-0.3505999367916665,-0.3759062476969756,-0.4740686685848072,45680.3,4.1,8.05,0.2002105952871618,-1.2113425966242424,-0.8776729801473151,1.1283579885132018,0.7348832336911328,0.1266698545309253,-0.2733687623425213,1,11.6662,0.0825803882274548,0,0,0,Moderate Risk,1
442,2000,NE,3396.1080208010108,3555.2939554001928,74.6308428336264,-1.2931877876202111,-1.0822560950964213,-0.8390725022581469,56541.1,2.8,5.15,0.1098703481112368,-1.0088245882087226,-1.9320294523080863,-0.9804848813290687,-0.9443764746164052,-1.2933478816084465,-1.2013856249714086,0,2.7515,-2.637518786414681,2,2,2,Low Risk,0
443,2001,NE,3933.005240034515,4554.574971101895,74.25882467863217,-1.1478932673267677,-0.9943802653691554,-0.8415228440973778,59598.4,3.1,5.15,0.1173588644498661,-0.958825631019121,-1.6597470423414966,-0.9804848813290687,-0.8000736769039286,-1.3198284427974818,-0.961897402357502,0,3.9472,-2.019035433829829,2,2,2,Low Risk,0
444,2002,NE,4450.533966482516,5317.132897681642,86.66822504530485,-1.0570841636391075,-0.9203642415855532,-0.7656789384926374,61622.3,3.6,5.15,0.1252728126960027,-0.9271186106673412,-1.2474159184115603,-0.9804848813290687,-0.6486201805884458,-1.224633595345412,-0.6026650684366425,0,3.9426,-2.0211149991818558,2,2,2,Low Risk,0
445,2003,NE,4957.613782702947,6065.646886681165,98.8489298838232,-0.9798208479448398,-0.8557585559097117,-0.7010295331369556,66402.1,3.9,5.15,0.1127108900447072,-0.8561898989319164,-1.021025206281863,-0.9804848813290687,-0.8895252858085506,-1.0936920892059496,-0.8421532910505486,0,3.2198,-2.37455399354224,2,2,2,Low Risk,0
446,2004,NE,5457.518278008654,6803.838381817453,110.86162447052368,-0.9124474712322854,-0.7982354200733084,-0.644576690056858,70320.2,3.9,5.15,0.1166042632490553,-0.8017573452091308,-1.021025206281863,-0.9804848813290687,-0.8145708643735344,-0.9154474980246357,-0.961897402357502,0,3.5566,-2.2028931576579205,2,2,2,Low Risk,0
447,2005,NE,5946.599398125572,7527.044894200785,122.63035361399992,-0.8531864879672038,-0.7468453282749876,-0.5948675150072499,74120.0,3.8,5.15,0.1152956831604027,-0.7517910863424276,-1.0949108705404391,-0.9804848813290687,-0.839734181038439,-0.8810966504948525,-0.9319613745307636,0,5.023,-1.5791726332968916,2,2,2,Low Risk,0
448,2006,NE,24049.824481863863,457879.7579668345,665.815559962103,1.5571004181773975,0.0898991008982105,0.2425597554513162,78283.1,3.1,5.15,0.1161069626833298,-0.69990685676799,-1.6597470423414966,-0.9804848813290687,-0.8241302207298029,-0.8620382879462639,-0.7224091797435958,0,5.376,-1.4518494043998031,1,1,3,Acute High Risk (Fentanyl-Driven),3
449,2007,NE,18007.17145155688,288425.3929046637,1082.8140477697596,1.2859303097508217,-0.0833830907769396,0.4839303889670508,83299.6,3.0,5.15,0.1157241062216839,-0.6409342746592784,-1.7482287665437384,-0.9804848813290687,-0.8314925784279251,-0.8592320995712694,-0.8122172632238104,0,4.7707,-1.6748337966494389,1,1,3,Acute High Risk (Fentanyl-Driven),3
450,2008,NE,19461.776806561254,327451.13762829243,559.6246218198507,1.360387994203937,-0.0368631918652706,0.1563621234349983,85661.3,3.3,5.85,0.1157657241404648,-0.6143899526879811,-1.4890801321660474,-0.3920340144936973,-0.8306921404363247,-0.8678852435382115,-0.6026650684366425,0,5.4608,-1.422313680883223,1,1,3,Acute High Risk (Fentanyl-Driven),3
451,2009,NE,19251.28455040633,438330.9570699325,664.4774583135054,1.5314998841017788,-0.0433754321656142,0.2415615713176394,87107.4,4.6,6.55,0.1207734612174329,-0.5984953984858116,-0.5425384600413543,0.139111162669855,-0.7345955497213916,-0.7243701642000334,-0.8122172632238104,0,5.9086,-1.2725050351377842,1,1,3,Acute High Risk (Fentanyl-Driven),3
452,2010,NE,17207.194251503744,411547.39559320646,339.47539917123913,1.494506378804232,-0.1105961746024748,-0.0914588724833168,91785.5,4.6,7.25,0.1238342710907975,-0.548826956134078,-0.5425384600413543,0.6231281474495632,-0.676070954946928,-0.3851792255420857,-0.7224091797435958,0,6.674,-1.037620186028276,1,1,3,Acute High Risk (Fentanyl-Driven),3
453,2011,NE,17823.067689921587,501472.0046032868,296.91957703806656,1.6104585660700166,-0.0895371617824664,-0.157807999351227,99954.2,4.4,7.25,0.1269150614558161,-0.4678783636047754,-0.6728556490239151,0.6231281474495632,-0.6173250584514006,-0.2597794793167298,-0.7224091797435958,0,7.125,-0.9099565617815608,1,1,3,Acute High Risk (Fentanyl-Driven),3
454,2012,NE,15580.847838680698,26790.866945218146,280.49804787895613,-0.1083496221498894,-0.1700524303934827,-0.1859827043718703,102605.3,4.0,7.25,0.1311231892464427,-0.4430239237138246,-0.9486322842909196,0.6231281474495632,-0.5373415638383178,-0.2517082844559635,-0.1236886232088297,0,7.9099,-0.7038059736888223,0,0,0,Moderate Risk,1
455,2013,NE,16979.337021633208,35508.95421310773,570.9396035313586,0.0569419105023515,-0.1185790392642293,0.1662916062729052,106516.8,3.8,7.25,0.1138167534186574,-0.407501721752897,-1.0949108705404391,0.6231281474495632,-0.8682087972239723,-0.2219551191299164,-0.4829209571296891,0,6.471,-1.0975516642555645,0,0,0,Moderate Risk,1
456,2014,NE,16654.06496682854,19854.66767367137,268.6584657052367,-0.2841402807932488,-0.1301623747932015,-0.2073352377432192,111386.8,3.3,7.25,0.1233397594131071,-0.3650551256050137,-1.4890801321660474,0.6231281474495632,-0.6855155229644805,-0.3109539276170709,-0.2434327345157825,0,7.1853,-0.8934270677277052,0,0,0,Moderate Risk,1
457,2015,NE,18027.61227409732,20687.734758115457,275.6602665555667,-0.2600256114921835,-0.0827036957586895,-0.1945970218469915,115663.9,3.0,8.0,0.1246951134075019,-0.3292797594319478,-1.7482287665437384,1.0981146892071756,-0.6596398296064682,-0.3173112808204151,-0.692473151916857,0,6.9455,-0.9598973444587112,0,0,0,Moderate Risk,1
458,2016,NE,15073.01108418911,16943.99257609685,224.2054498847999,-0.3771476373854003,-0.1898960246918132,-0.2968529238645941,116879.2,3.1,9.0,0.1237909421415437,-0.3193556799219727,-1.6597470423414966,1.6732673727013578,-0.6768983187359062,-0.3122004234415132,-0.9020253467040256,0,6.4436,-1.1057654176567753,0,0,0,Moderate Risk,1
459,2000,NV,9352.93258074412,7231.6543867980945,70.15964412985917,-0.8766730094084411,-0.4756668680415091,-0.8693542953888014,76654.2,4.2,5.15,0.0498157019647394,-0.71987137391692,-0.8080916140178566,-0.9804848813290687,-2.1381177523075827,-1.6911597675612058,-1.1415135693179317,0,13.6831,0.4128963266654369,2,2,2,Low Risk,0
460,2001,NV,11441.33074787016,11051.368209763728,66.81141193833966,-0.6278752146546426,-0.3549788186563457,-0.8933037939956611,80380.2,5.2,5.15,0.0517380155061072,-0.6748069302254245,-0.1778177058670819,-0.9804848813290687,-2.0988599396535315,-1.6222108138219955,-1.650426042372483,0,12.2689,0.1864990823913882,2,2,2,Low Risk,0
461,2002,NV,13441.113244097523,12779.719968479028,81.27920301445722,-0.5426268636828927,-0.2585154706270167,-0.7972044507824251,84786.0,5.6,5.15,0.0654984770845035,-0.6241415441907119,0.046213224971122,-0.9804848813290687,-1.8199191709590608,-1.369927920096637,-1.1115775414911933,0,14.75,0.5697005490765403,2,2,2,Low Risk,0
462,2003,NV,15309.097983413749,14394.33510460902,94.7911154590124,-0.4728252426404662,-0.180589145232891,-0.7216461727184385,90367.5,5.1,5.15,0.0754558996820597,-0.563609660211572,-0.2360844817254901,-0.9804848813290687,-1.620307971127368,-1.2616619128831963,-0.5128569849564274,0,15.1916,0.6315167469107941,2,2,2,Low Risk,0
463,2004,NV,16894.20651583695,15753.39449975322,106.40851547722252,-0.4198929702238234,-0.1215890623235418,-0.664763361392308,103445.9,4.3,5.15,0.0796851278353028,-0.4352771225764924,-0.7398356881704345,-0.9804848813290687,-1.5360854525086691,-1.222849402685939,-0.5128569849564274,0,16.031,0.7445041443682987,2,2,2,Low Risk,0
464,2005,NV,18439.39809460217,17084.20146348303,117.65138809683476,-0.3723127686667094,-0.0691787405829722,-0.6152943340537158,117056.1,4.1,5.15,0.0721639311504298,-0.3179197328952652,-0.8776729801473151,-0.9804848813290687,-1.686095088464138,-1.2499845241770986,-0.6026650684366425,0,18.6618,1.0656150384247822,2,2,2,Low Risk,0
465,2006,NV,25871.43562897361,20774.70460345572,150.34651564758283,-0.2575643109460242,0.1336226647886724,-0.4943514797101214,127008.3,4.0,6.15,0.0691750526627073,-0.2404446669442347,-0.9486322842909196,-0.1580452714193373,-1.746000404671032,-1.3231769533568014,-0.9319613745307636,0,17.971,0.9856602174612366,0,0,0,Moderate Risk,1
466,2007,NV,27023.76340668609,24155.459276710408,154.0858520516541,-0.169103889941453,0.159719150967425,-0.4822231045719005,131492.6,4.5,6.15,0.0672857191188863,-0.2075001772392846,-0.6071046710321762,-0.1580452714193373,-1.783954275274901,-1.317726223670404,-0.8720893188772872,0,18.8504,1.0869560987889886,0,0,0,Moderate Risk,1
467,2008,NV,26955.38038668247,26878.775082067583,169.74039074701446,-0.1064276119291756,0.1582018337236949,-0.4344360916469276,129095.5,6.7,6.33,0.0714481672275336,-0.2249684701468955,0.5985856354702078,-0.0223197328671737,-1.700425737775208,-1.152066368219769,-0.5427930127831655,0,19.1846,1.1242793028950342,0,0,0,Moderate Risk,1
468,2009,NV,29116.04109031436,29003.85321046492,161.9425938907834,-0.0617836112934928,0.2043776482046482,-0.4576654970619238,120987.7,11.3,6.85,0.0809322578422261,-0.2865537953524946,2.2769408709103347,0.3518225491603081,-1.5113125919642414,-0.7065542536141537,0.1157995994050768,0,20.0629,1.219496001895418,0,0,0,Moderate Risk,1
469,2010,NV,31996.118687880327,34409.86879390191,172.9660763362736,0.038494653455373,0.2608653785831762,-0.4251355885323289,123652.3,13.5,7.55,0.0980596912749939,-0.2658700988870528,2.866575257679123,0.8181096443565301,-1.1739570459896411,-0.0762013123172478,1.133624545514179,0,20.7343,1.2896421506200066,0,0,0,Moderate Risk,1
470,2011,NV,33040.93200340962,37937.84047600174,177.3963158607759,0.0957615950015931,0.2801083367163818,-0.4126392809561821,126675.6,13.0,8.25,0.1084523708588764,-0.2429350531176105,2.7408315572071764,1.2476829921989736,-0.9718103298827626,0.364041647475091,0.8642002950735344,0,22.839,1.4962710153063212,0,0,0,Moderate Risk,1
471,2012,NV,29824.167907204675,38232.04974811596,169.74382067887888,0.1002940645349311,0.2187681353624602,-0.4344261092225996,127789.1,11.2,8.25,0.1113175820956007,-0.2346256082297388,2.2476890532702227,1.2476829921989736,-0.916412702393226,0.5105144775129943,0.9540083785537494,0,20.962,1.312940465800909,0,0,0,Moderate Risk,1
472,2013,NV,25559.551594454788,30781.694798482546,179.19813790947825,-0.0268791062478391,0.1263594868341079,-0.4076454579429086,130686.6,9.6,8.25,0.1129334971199256,-0.2133379184581874,1.743937846825278,1.2476829921989736,-0.8852326362208986,0.5258542790943025,1.4329848237815617,0,21.1188,1.328844256125028,0,0,0,Moderate Risk,1
473,2014,NV,21120.640012562577,28498.43327808604,182.1082886401637,-0.0720977849907764,0.0121218256709197,-0.3996843620519403,134518.4,7.9,8.25,0.1826738661029774,-0.1858995648032287,1.1175623917462034,1.2476829921989736,0.4190224576239361,0.6617935568649764,1.3132407124746088,0,18.4096,1.0367551691276795,0,0,0,Moderate Risk,1
474,2015,NV,22435.060818426893,28103.959566748166,150.94262517014923,-0.0802757655099763,0.04827707180928,-0.4923980808920648,143554.0,6.7,8.25,0.1838319545689671,-0.1241748800648109,0.5985856354702078,1.2476829921989736,0.4400252210784302,0.8947142832321163,0.1157995994050768,0,20.3662,1.2514568435302078,0,0,0,Moderate Risk,1
475,2016,NV,14792.519743369414,27092.96624571903,152.65612367062147,-0.1017707601211124,-0.2011447386349808,-0.4868254808902706,150287.3,5.7,8.25,0.2027157596939637,-0.0806539489403697,0.1000988684074617,1.2476829921989736,0.7796275809061309,0.9856135265921524,-0.752345207570334,0,21.6704,1.383909190900532,0,0,0,Moderate Risk,1
476,2000,NH,2408.285091431688,9926.499410092038,65.25077966573501,-0.6908529325004308,-1.2880280018355146,-0.9048738390560138,45222.8,2.7,5.15,0.0661603281602604,-1.2208994845355692,-2.027590522431591,-0.9804848813290687,-1.806593630022983,-1.7115905544130516,-2.4287627658676785,1,3.4259,-2.2679527342766947,2,2,2,Low Risk,0
477,2001,NH,2442.522084527728,11211.631543021718,64.22533506117401,-0.6194284559447952,-1.279577553463779,-0.9126255096977014,46625.8,3.4,5.15,0.0661966345338215,-1.191891374810368,-1.4067011532849951,-0.9804848813290687,-1.805862886103153,-1.7322679256010702,-1.8300422093329127,1,6.0784,-1.2182254316841972,2,2,2,Low Risk,0
478,2002,NH,2760.811101506671,12037.372871406182,80.09564341035184,-0.5777361323336936,-1.2062469549400916,-0.8044044707673358,48691.9,4.5,5.15,0.0691890009290128,-1.150724615972128,-0.6071046710321762,-0.9804848813290687,-1.7457204544385638,-1.6427910419910627,-2.0395944041200806,1,8.6655,-0.5218376889030316,2,2,2,Low Risk,0
479,2003,NH,3079.1364545568194,12873.953775471937,95.84088636079508,-0.5383166740623397,-1.1409167651271304,-0.7162300118551331,51378.2,4.3,5.15,0.0784824665583198,-1.099738042993335,-0.7398356881704345,-0.9804848813290687,-1.5600021082799334,-1.5841188661661594,-2.0395944041200806,0,9.5299,-0.3303548149471836,2,2,2,Low Risk,0
480,2004,NH,3393.394107994521,13701.58651785375,111.36436039720304,-0.5017627142758442,-1.082734725232048,-0.6423483787080689,54125.9,3.8,5.15,0.0813675616473183,-1.0502728242041228,-1.0949108705404391,-0.9804848813290687,-1.5026724912594915,-1.5272215438187244,-2.159338515427034,0,9.5546,-0.3251171698855908,2,2,2,Low Risk,0
481,2005,NH,3708.129122089316,14537.485021085997,126.82865970679832,-0.467019470642367,-1.0296309187467416,-0.5782728529476618,56346.8,3.6,5.15,0.0835161094561999,-1.0120929348926615,-1.2474159184115603,-0.9804848813290687,-1.4600780577199148,-1.4665809903799298,-2.099466459773557,1,10.6508,-0.1042218134070882,2,2,2,Low Risk,0
482,2006,NH,4525.662041248665,19621.910066804827,175.16591761257547,-0.2910588856632042,-0.9103413442698204,-0.4188912501891859,59395.5,3.4,5.15,0.0853637564974942,-0.9620635087590635,-1.4067011532849951,-0.9804848813290687,-1.4235164010609782,-1.4049964932890566,-2.159338515427034,1,11.2345,0.0050599482759877,2,2,2,Low Risk,0
483,2007,NH,5797.090515677083,28056.500569646792,226.40902816653207,-0.0812673817886483,-0.762092240067052,-0.292014269111891,60711.2,3.5,5.15,0.0849924573727276,-0.9412612853372736,-1.3261735450272143,-0.9804848813290687,-1.430858752327387,-1.3612835864317985,-2.0395944041200806,1,13.8113,0.4323299335544048,2,2,2,Low Risk,0
484,2008,NH,6189.748430618372,32443.76538690378,253.6853972128708,0.0039751373051232,-0.722849207837392,-0.2357231773478404,60865.3,3.9,6.5,0.0891522646754403,-0.9388543963123858,-1.021025206281863,0.102839258044356,-1.3487427987379774,-1.288221433511376,-1.6803620701992212,1,9.3666,-0.3652948787266601,0,0,0,Moderate Risk,1
485,2009,NH,6694.225866439607,37524.30274942648,265.6207638028815,0.0893310179166086,-0.6759336940786126,-0.2129648694490886,61908.9,6.2,7.25,0.0974324178521117,-0.9227130290642912,0.3580035077156787,0.6231281474495632,-1.1862192140938066,-1.0292861465101244,-1.440873847585315,1,12.4778,0.2214194883179878,0,0,0,Moderate Risk,1
486,2010,NH,6303.4226220709925,38294.67924998428,272.97936846977143,0.1012544059646999,-0.7119523416790582,-0.199435819152329,64170.7,5.8,7.25,0.1028948283744518,-0.8886440547903797,0.1531861765922794,0.6231281474495632,-1.0796724660882204,-0.6011326495047423,-1.8001061815061743,1,11.8137,0.1084625991080368,0,0,0,Moderate Risk,1
487,2011,NH,6447.9770523265925,37785.32088289546,259.2495821366961,0.0933980867169096,-0.6983756485288735,-0.2249835990830656,65449.6,5.4,7.25,0.1052952502723068,-0.8699078798383296,-0.0640517138008446,0.6231281474495632,-1.0330179656027112,-0.4538281877675227,-1.5007459032387915,1,15.3496,0.6532252138599829,0,0,0,Moderate Risk,1
488,2012,NH,6490.553836813007,38109.3178813425,254.4221309557377,0.0984075614845996,-0.6944347767973179,-0.2342877861028821,67635.7,5.5,7.25,0.1055464601368944,-0.8387130622554066,-0.0084951317650376,0.6231281474495632,-1.028141318951169,-0.4011604025034102,-1.3510657641051,1,13.3933,0.3683333341975736,0,0,0,Moderate Risk,1
489,2013,NH,6004.884863561243,37718.29515841473,248.1740377359631,0.0923564087293068,-0.7410049743834449,-0.2465946362263244,69495.5,5.1,7.25,0.1046266381832956,-0.8129581403358402,-0.2360844817254901,0.6231281474495632,-1.0460028940757495,-0.3976580594431483,-1.081641513664455,1,15.0864,0.6169449577340061,0,0,0,Moderate Risk,1
490,2014,NH,5837.483918667891,37067.41986518869,238.8734701780884,0.0821434965353947,-0.7579345031867469,-0.2654976882697517,72304.4,4.3,7.25,0.1043281501131368,-0.7753379475303699,-0.7398356881704345,0.6231281474495632,-1.0518022852178277,-0.5010285058837032,-1.6204900145457446,1,26.2125,1.7921456653551866,0,0,0,Moderate Risk,1
491,2015,NH,5279.069559032938,37139.90803278705,223.2368607549331,0.0832897479179345,-0.8181410629496161,-0.2989947660649779,75832.0,3.4,7.25,0.1358416582482134,-0.7301103238509336,-1.4067011532849951,0.6231281474495632,-0.4480111810905307,-0.5950078083409077,-1.5905539867190064,1,34.3196,2.375074986295208,0,0,0,Moderate Risk,1
492,2016,NH,4085.92792656408,28676.73690887732,185.9188712047168,-0.0684383836045221,-0.971541658052023,-0.389449210219884,78509.0,2.9,7.25,0.1413439697476061,-0.6971709783657126,-1.8389507707574515,0.6231281474495632,-0.3443085365820339,-0.7323912865429604,-1.859978237159651,1,38.9902,2.6527144123226694,0,0,0,Moderate Risk,1
