state,year,sex,age_group,age_group_detail,race,death_rate,death_rate_log,us_crude_rate,us_age_adjusted_rate,deaths,population,hydro_gms,oxy_gms,fent_gms,state_name,state_abbr,poverty_rate,unempl_rate,gsp,min_wage,snap_rate,medicaid_rate,gov_dem
PA,2016,Both Sexes,All Ages,All Ages,All Races,37.8509,1.5894010838964283,19.6925,19.7851,4627,12784227,26259.44356937996,262209.19466232386,1880.8064024932753,Pennsylvania,PA,11.1,5.4,726884.5,7.25,0.145814105861437,0.2164899440827239,1
RI,2000,Both Sexes,All Ages,All Ages,All Races,6.9957,0.9028564909502363,6.1882,6.1749,74,1048319,4686.779501277761,6721.307159366567,51.189571113372935,Rhode Island,RI,10.2,4.1,34520.9,5.65,0.0707019541678885,0.1488572440558029,0
RI,2001,Both Sexes,All Ages,All Ages,All Races,10.2027,1.0493227060437764,6.8057,6.7922,110,1057142,3908.7038448950098,8130.14051092474,50.7623384559501,Rhode Island,RI,9.6,4.6,35981.9,6.15,0.0674195141239303,0.1557860722589775,0
RI,2002,Both Sexes,All Ages,All Ages,All Races,9.3455,1.0147514850446226,8.1766,8.1957,99,1065995,4667.02822245883,9507.647549941605,68.06410911871069,Rhode Island,RI,11.0,5.0,38110.6,6.15,0.0674796786101248,0.1620767452004934,0
RI,2003,Both Sexes,All Ages,All Ages,All Races,13.7311,1.1682351776704218,8.8881,8.8765,146,1071342,5430.574457082799,10898.01062592524,85.35929703120013,Rhode Island,RI,11.5,5.3,40249.7,6.15,0.0691357194994689,0.1671137694592389,0
RI,2004,Both Sexes,All Ages,All Ages,All Races,9.8112,1.0338739015808998,9.366,9.3831,106,1074579,6198.684554602313,12298.666035721897,102.6839348247081,Rhode Island,RI,11.5,5.2,43218.3,6.75,0.0721473246731976,0.1715555580371475,0
RI,2005,Both Sexes,All Ages,All Ages,All Races,14.3019,1.184745359463642,10.0884,10.0699,156,1067916,7026.723075597706,13817.828368523365,121.01607242517201,Rhode Island,RI,12.1,5.0,45133.1,6.75,0.0712462403410006,0.1741101360032062,0
RI,2006,Both Sexes,All Ages,All Ages,All Races,16.4045,1.240661551299707,11.5373,11.4883,175,1063096,25695.374646226683,705207.2854496518,275.4290078725722,Rhode Island,RI,10.5,4.9,47684.8,7.1,0.0688507905212699,0.1761411951507672,0
RI,2007,Both Sexes,All Ages,All Ages,All Races,12.424,1.127881943484625,11.9543,11.8775,135,1057315,29221.577084863642,756261.636745472,151.67640188401754,Rhode Island,RI,9.5,5.2,47759.9,7.4,0.0721781115372429,0.1738706062053409,0
RI,2008,Both Sexes,All Ages,All Ages,All Races,17.3481,1.2635910984388985,11.9864,11.8947,185,1055003,43828.37991731663,730979.088808526,141.24963355033114,Rhode Island,RI,12.7,7.8,47078.4,7.4,0.0804433731468062,0.1734942933811562,0
RI,2009,Both Sexes,All Ages,All Ages,All Races,14.7751,1.1979721209627987,12.0624,11.9388,161,1053646,49242.02636208195,876975.4792902322,135.66021995945508,Rhode Island,RI,13.0,11.0,47906.6,7.4,0.0970942802421306,0.1726851333370031,0
RI,2010,Both Sexes,All Ages,All Ages,All Races,15.5066,1.2176576272723711,12.4144,12.2966,167,1052567,50540.94622491309,1311885.686605963,144.94486720493802,Rhode Island,RI,13.6,11.2,49472.4,7.4,0.1318514287557675,0.1887312504566116,0
RI,2011,Both Sexes,All Ages,All Ages,All Races,17.667,1.2710745274759008,13.2674,13.1852,190,1051302,70104.28854712585,1127519.7560184794,135.75169465396243,Rhode Island,RI,13.4,11.0,50169.8,7.4,0.1520439918796487,0.1930377193923213,0
RI,2012,Both Sexes,All Ages,All Ages,All Races,18.2384,1.2841689502347764,13.2208,13.1422,196,1050292,44513.07769305964,862300.7042799676,129.85274291120945,Rhode Island,RI,13.6,10.4,51607.4,7.4,0.1638937115797997,0.1789609727096274,0
RI,2013,Both Sexes,All Ages,All Ages,All Races,22.3749,1.3687497615962736,13.9127,13.8005,241,1051511,82554.18350439651,268036.4731884676,120.80065353220272,Rhode Island,RI,13.5,9.3,52797.5,7.75,0.1705319307238022,0.1692761029721888,0
RI,2014,Both Sexes,All Ages,All Ages,All Races,23.3501,1.3865007490972243,14.7574,14.6831,247,1055173,94012.8145516756,485601.9026422261,112.98959574553176,Rhode Island,RI,11.3,7.7,54297.7,8.0,0.1690613825080308,0.2455101445542154,1
RI,2015,Both Sexes,All Ages,All Ages,All Races,28.1842,1.4651477928886854,16.304,16.2923,310,1056298,26398.261005723383,475299.4535065776,106.87048073687538,Rhode Island,RI,11.8,6.0,56560.7,9.0,0.1657328542277227,0.2623645324861632,1
RI,2016,Both Sexes,All Ages,All Ages,All Races,30.8268,1.502792975026752,19.6925,19.7851,326,1056426,67119.23722447535,743808.1537902886,98.95086139407778,Rhode Island,RI,11.4,5.2,57529.4,9.6,0.16186587431513,0.2681803987622661,1
SC,2000,Both Sexes,All Ages,All Ages,All Races,6.4559,0.8725000745418167,6.1882,6.1749,258,4012012,6129.981665059826,7386.024767622828,62.798416355683884,South Carolina,SC,11.1,3.8,115176.6,5.15,0.0733893226096068,0.1643803039742082,1
SC,2001,Both Sexes,All Ages,All Ages,All Races,5.9421,0.8414908653330007,6.8057,6.7922,242,4064995,5920.776286317696,8621.94393843043,61.97990403432231,South Carolina,SC,15.1,5.2,119290.0,5.15,0.0776675002060273,0.1857037954536229,1
SC,2002,Both Sexes,All Ages,All Ages,All Races,5.3243,0.8010124629765437,8.1766,8.1957,217,4107795,7304.274251757937,9016.640862068336,77.46090055613779,South Carolina,SC,14.3,5.8,124178.0,5.15,0.092339077290858,0.1933200171868362,1
SC,2003,Both Sexes,All Ages,All Ages,All Races,6.9896,0.9025250368682736,8.8881,8.8765,287,4150297,8659.861330405993,9403.87290355365,92.62927448324783,South Carolina,SC,12.7,6.9,130313.7,5.15,0.108559941613817,0.2097739029279109,0
SC,2004,Both Sexes,All Ages,All Ages,All Races,8.4443,0.9751697740732748,9.366,9.3831,356,4210921,9944.981572914809,9741.151341951083,107.02753625632018,South Carolina,SC,14.9,6.8,135143.4,5.15,0.1180782066441047,0.2023889785631219,0
SC,2005,Both Sexes,All Ages,All Ages,All Races,9.9242,1.0383896425937733,10.0884,10.0699,427,4270150,11197.280423404329,10072.145474983314,121.05663735465969,South Carolina,SC,15.0,6.7,142615.1,5.15,0.1220390384412725,0.2004348793367914,0
SC,2006,Both Sexes,All Ages,All Ages,All Races,12.7035,1.1368315041312405,11.5373,11.4883,554,4357847,29544.85020776225,21435.272205053414,271.4103292230774,South Carolina,SC,11.2,6.4,150661.4,5.15,0.1226050386807981,0.1809453154275494,0
SC,2007,Both Sexes,All Ages,All Ages,All Races,12.1421,1.1186647674719794,11.9543,11.8775,545,4444110,34249.30147512649,26719.817289016944,301.8855993538639,South Carolina,SC,14.1,5.7,159101.4,5.15,0.1227001581869035,0.1629172095200163,0
SC,2008,Both Sexes,All Ages,All Ages,All Races,12.4953,1.1301825433494757,11.9864,11.8947,565,4528996,40998.898804604905,31277.32137185778,350.6089258098484,South Carolina,SC,14.0,6.8,161797.9,5.85,0.1302193687077665,0.1624291564841302,0
SC,2009,Both Sexes,All Ages,All Ages,All Races,13.2651,1.154274820458287,12.0624,11.9388,615,4589872,51994.64661090649,29423.16128658189,259.1564029343302,South Carolina,SC,13.7,11.2,159911.4,6.55,0.1497880550917324,0.1670828728992878,0
SC,2010,Both Sexes,All Ages,All Ages,All Races,14.6269,1.193872833014512,12.4144,12.2966,678,4625364,49126.77670328744,27764.472786194405,230.93845602746075,South Carolina,SC,17.0,11.2,163844.0,7.25,0.1719521905131298,0.1748493037328753,0
SC,2011,Both Sexes,All Ages,All Ages,All Races,13.3115,1.1556851549046117,13.2674,13.1852,618,4679230,58261.374972901205,31217.80463643012,234.59814987508628,South Carolina,SC,19.0,10.6,170077.9,7.25,0.180737603686991,0.1865937755913214,0
SC,2012,Both Sexes,All Ages,All Ages,All Races,12.4567,1.1289385704745112,13.2208,13.1422,587,4723723,53804.85748752869,33622.00535756102,230.91401950798132,South Carolina,SC,16.7,9.2,175328.5,7.25,0.1843831485404742,0.1960285363362597,0
SC,2013,Both Sexes,All Ages,All Ages,All Races,12.9686,1.1451528812220848,13.9127,13.8005,620,4774839,51881.61836344119,30147.824389844034,220.29494871175763,South Carolina,SC,15.9,7.6,182837.0,7.25,0.1838478258131685,0.1639561048513039,0
SC,2014,Both Sexes,All Ages,All Ages,All Races,14.4358,1.1885291428289335,14.7574,14.6831,701,4832482,32301.139837768544,29313.410160274096,209.70051203543022,South Carolina,SC,16.5,6.5,191981.5,7.25,0.1730052365268635,0.2259659089848966,0
SC,2015,Both Sexes,All Ages,All Ages,All Races,15.6549,1.2215420294271613,16.304,16.2923,761,4896146,22941.017513113802,29667.889318635738,205.82899537044034,South Carolina,SC,14.3,6.0,204000.4,7.25,0.1644689180443415,0.2463702524439189,0
SC,2016,Both Sexes,All Ages,All Ages,All Races,18.0931,1.2808764471779903,19.6925,19.7851,879,4961119,25049.833632778013,29063.203039866563,181.58883783124332,South Carolina,SC,14.1,5.0,213584.6,7.25,0.1623673246781746,0.2449096081297822,0
SD,2000,Both Sexes,All Ages,All Ages,All Races,2.7712,0.5764795651802486,6.1882,6.1749,20,754844,2105.223065957999,3043.929606647201,72.77795147076748,South Dakota,SD,10.7,2.5,22669.2,5.15,0.0567405443451294,0.1007549176814263,0
SD,2001,Both Sexes,All Ages,All Ages,All Races,3.2248,0.6258061544804384,6.8057,6.7922,24,757972,2598.5788393238804,3900.0279693709,72.47761131018032,South Dakota,SD,8.4,3.1,23406.1,5.15,0.0588333078266743,0.1106940625775094,0
SD,2002,Both Sexes,All Ages,All Ages,All Races,3.0514,0.6076051237604303,8.1766,8.1957,22,760020,3241.7541643640952,4905.897871108656,88.87200336833241,South Dakota,SD,11.5,3.2,26164.5,5.15,0.062712823346754,0.1184429357122181,0
SD,2003,Both Sexes,All Ages,All Ages,All Races,3.312,0.6346787521786822,8.8881,8.8765,24,763729,3873.0308787541126,5893.5158937267015,104.94953052718962,South Dakota,SD,12.7,3.5,27196.8,5.15,0.0670080617601269,0.1242521889308904,0
SD,2004,Both Sexes,All Ages,All Ages,All Races,5.7906,0.8319081491224544,9.366,9.3831,43,770396,4480.9344804490165,6845.2036355328955,120.40755663321201,South Dakota,SD,13.4,3.7,29030.5,5.15,0.0693915856260936,0.1257599987538876,0
SD,2005,Both Sexes,All Ages,All Ages,All Races,5.5267,0.8146936507932834,10.0884,10.0699,40,775493,5088.688099054408,7796.312797149685,135.87485638168238,South Dakota,SD,11.8,3.8,30535.0,5.15,0.0723346310024719,0.1292029715290789,0
SD,2006,Both Sexes,All Ages,All Ages,All Races,5.0775,0.7837249675153733,11.5373,11.4883,37,783033,8354.636131726249,11791.567770501753,214.43729934779248,South Dakota,SD,10.7,3.1,31824.1,5.15,0.0746660740990481,0.130404465712173,0
SD,2007,Both Sexes,All Ages,All Ages,All Races,4.0574,0.70392730422039,11.9543,11.8775,32,791623,8280.640295458066,12745.20369465036,223.1071717220192,South Dakota,SD,9.4,2.8,34816.0,5.15,0.076104408285257,0.1299077970195408,0
SD,2008,Both Sexes,All Ages,All Ages,All Races,7.3098,0.9195905713242276,11.9864,11.8947,54,799124,8311.42321969294,10846.425653681406,204.22138736378835,South Dakota,SD,13.1,3.1,36475.6,5.85,0.0787675004129521,0.1304540972364739,0
SD,2009,Both Sexes,All Ages,All Ages,All Races,6.6567,0.8840416311742603,12.0624,11.9388,49,807067,8616.20751271654,10985.300348266748,195.01452255103973,South Dakota,SD,14.1,4.9,36341.5,6.55,0.0916664911339455,0.1358499356311186,0
SD,2010,Both Sexes,All Ages,All Ages,All Races,6.2598,0.8609246564999827,12.4144,12.2966,45,814180,8982.523278518265,10858.970722786362,250.99822543614434,South Dakota,SD,13.2,5.0,37709.2,7.25,0.1168095706020588,0.1420042001259547,0
SD,2011,Both Sexes,All Ages,All Ages,All Races,7.0872,0.9077981835362798,13.2674,13.1852,57,824082,9655.877020533273,10923.301919454374,1922.3177715062336,South Dakota,SD,14.5,4.7,41690.2,7.25,0.1236274844307589,0.1427003359726268,0
SD,2012,Both Sexes,All Ages,All Ages,All Races,5.4988,0.812833171798137,13.2208,13.1422,42,833354,9600.882075126417,10424.546902567938,205.44714923021908,South Dakota,SD,12.8,4.3,43550.7,7.25,0.1245802171633679,0.1421399145358615,0
SD,2013,Both Sexes,All Ages,All Ages,All Races,6.9467,0.9001868180497572,13.9127,13.8005,55,844877,9801.829317828513,10110.501881567612,205.3177439551556,South Dakota,SD,10.3,3.8,44956.5,7.25,0.1235303417007393,0.1402763333475797,0
SD,2014,Both Sexes,All Ages,All Ages,All Races,7.7952,0.9442457196216554,14.7574,14.6831,63,853175,9950.533627638291,12389.433800596244,207.788089402057,South Dakota,SD,12.8,3.4,46369.9,7.25,0.1188723974802415,0.1237562254969504,0
SD,2015,Both Sexes,All Ages,All Ages,All Races,8.3571,0.9711412708379392,16.304,16.2923,65,858469,9275.877128658578,12631.645634179802,197.2602944048067,South Dakota,SD,13.9,3.1,47630.5,8.5,0.1154030657339447,0.1286060225670618,0
SD,2016,Both Sexes,All Ages,All Ages,All Races,8.4197,0.9740370715381778,19.6925,19.7851,69,865454,8122.195345276122,9989.840096572088,170.22364652586967,South Dakota,SD,14.5,3.0,48731.3,8.55,0.1112206777319941,0.1255382411969464,0
TN,2000,Both Sexes,All Ages,All Ages,All Races,6.9306,0.8993060456822642,6.1882,6.1749,397,5689283,8185.023314888714,5404.043532374818,62.77486987376089,Tennessee,TN,13.5,3.9,182089.1,5.15,0.0869662407983282,0.2360186397681933,0
TN,2001,Both Sexes,All Ages,All Ages,All Races,7.3427,0.9213066268168196,6.8057,6.7922,424,5750789,8961.949395117783,8604.269779329412,62.10347832271363,Tennessee,TN,14.1,4.6,185855.0,5.15,0.0906849477523866,0.2532918526483931,0
TN,2002,Both Sexes,All Ages,All Ages,All Races,8.4571,0.975757981319102,8.1766,8.1957,491,5795918,11580.861823787018,10825.480579607925,92.03287555137943,Tennessee,TN,14.8,5.2,195331.6,5.15,0.1031781333000225,0.2498115052697433,0
TN,2003,Both Sexes,All Ages,All Ages,All Races,11.3333,1.0910792955768764,8.8881,8.8765,662,5847812,14142.925764371359,12997.315149666234,121.35923658284501,Tennessee,TN,14.0,5.6,203328.4,5.15,0.1245431624682872,0.2291510055384817,1
TN,2004,Both Sexes,All Ages,All Ages,All Races,12.8368,1.1410356636011787,9.366,9.3831,763,5910809,16628.623340730515,15102.52035719645,149.88760421796746,Tennessee,TN,15.9,5.3,217939.2,5.15,0.1364432516767163,0.2330296918746655,1
TN,2005,Both Sexes,All Ages,All Ages,All Races,14.5328,1.191249750315822,10.0884,10.0699,872,5991057,19007.00694384981,17113.903439743604,177.30226903199218,Tennessee,TN,14.9,5.6,228126.3,5.15,0.1418285621385341,0.2315088973448258,1
TN,2006,Both Sexes,All Ages,All Ages,All Races,15.9915,1.2302317198324098,11.5373,11.4883,975,6088766,203009.51147903112,488944.2297815732,5064.109535277608,Tennessee,TN,14.9,5.2,240111.1,5.15,0.1429544180216484,0.208029673007634,1
TN,2007,Both Sexes,All Ages,All Ages,All Races,15.8402,1.2263472450247113,11.9543,11.8775,985,6175727,220815.1850667014,538316.4089402127,11852.65295768516,Tennessee,TN,14.8,4.7,244194.2,5.15,0.1400434313239558,0.2036906747982869,1
TN,2008,Both Sexes,All Ages,All Ages,All Races,14.7959,1.1985443756605016,11.9864,11.8947,938,6247411,253734.1899927178,587678.8877398235,4126.705147017957,Tennessee,TN,15.0,6.6,251549.8,5.85,0.1458609014198041,0.2044069135198564,1
TN,2009,Both Sexes,All Ages,All Ages,All Races,15.1506,1.2081886611469252,12.0624,11.9388,962,6306019,273595.93221375736,562978.9049124734,2616.885941685999,Tennessee,TN,16.5,10.5,250379.4,6.55,0.1700050380438117,0.2070528173162814,1
TN,2010,Both Sexes,All Ages,All Ages,All Races,16.9123,1.2531513543122377,12.4144,12.2966,1080,6346105,269528.26835314103,635131.9586151192,3325.9118030779987,Tennessee,TN,16.7,9.7,255696.1,7.25,0.1925984424680397,0.2089869402142554,1
TN,2011,Both Sexes,All Ages,All Ages,All Races,17.16,1.2591158441850665,13.2674,13.1852,1090,6403353,2810155.49805145,685306.3494216282,2365.81667740123,Tennessee,TN,16.3,9.0,267487.6,7.25,0.1993642733234041,0.2093861648110704,0
TN,2012,Both Sexes,All Ages,All Ages,All Races,17.6078,1.269695029533816,13.2208,13.1422,1131,6456243,2765290.7476576483,633175.4233478276,7352937.603128207,Tennessee,TN,18.6,7.8,283482.0,7.25,0.2040333221876143,0.2070570374678992,0
TN,2013,Both Sexes,All Ages,All Ages,All Races,18.1013,1.2810629255521149,13.9127,13.8005,1187,6495978,193778.97319094653,350831.3327400746,2014.508996657039,Tennessee,TN,18.1,7.8,293265.3,7.25,0.2066552439046924,0.2046788434236581,0
TN,2014,Both Sexes,All Ages,All Ages,All Races,19.5143,1.3120567023254026,14.7574,14.6831,1269,6549352,140857.86792464822,276298.6920163144,30109.278608261913,Tennessee,TN,17.3,6.6,303788.8,7.25,0.2006513155108761,0.2178219577592753,0
TN,2015,Both Sexes,All Ages,All Ages,All Races,22.1571,1.3646841710806177,16.304,16.2923,1457,6600299,214287.0037534318,321029.9538541301,2128.0151365509955,Tennessee,TN,14.7,5.6,323658.5,7.25,0.1865208554323435,0.2378809831941825,0
TN,2016,Both Sexes,All Ages,All Ages,All Races,24.5334,1.4071086488396125,19.6925,19.7851,1630,6651194,66581.18661565513,164869.08439411406,2951.7486741951748,Tennessee,TN,14.9,4.7,334435.7,7.25,0.1675036600907913,0.2579158021128466,0
TX,2000,Both Sexes,All Ages,All Ages,All Races,4.9786,0.7765994977914576,6.1882,6.1749,1021,20851820,6890.317487873961,2392.3492529668874,57.0445649348594,Texas,TX,15.5,4.3,738804.4,3.35,0.0636341313296632,0.0919518294517333,0
TX,2001,Both Sexes,All Ages,All Ages,All Races,6.5582,0.8784183797412457,6.8057,6.7922,1374,21319622,7812.656434527778,3313.960960471062,55.79287475171933,Texas,TX,14.9,5.0,772909.2,5.15,0.0638211127758268,0.0951009825596345,0
TX,2002,Both Sexes,All Ages,All Ages,All Races,7.497,0.9292656182530656,8.1766,8.1957,1598,21690325,8722.543069317771,3377.07475568024,63.86554834932165,Texas,TX,15.6,6.4,787719.8,5.15,0.0716645785621008,0.1093866043961996,0
TX,2003,Both Sexes,All Ages,All Ages,All Races,8.0844,0.95829624861773,8.8881,8.8765,1753,22030931,9614.968427798172,3442.7643116852396,71.76482918493095,Texas,TX,17.0,6.7,829722.9,5.15,0.0849929129186596,0.1250629853091546,0
TX,2004,Both Sexes,All Ages,All Ages,All Races,8.1661,0.9621845909854956,9.366,9.3831,1813,22394023,10469.696222067825,3502.9327691589847,79.34382759185343,Texas,TX,16.5,5.9,907476.2,5.15,0.100872942749054,0.1289246688725826,0
TX,2005,Both Sexes,All Ages,All Ages,All Races,8.5304,0.979111128775489,10.0884,10.0699,1910,22778123,11286.730254288292,3557.89680299821,86.60103380774615,Texas,TX,16.2,5.4,986202.7,5.15,0.107611895852876,0.1306709073438579,0
TX,2006,Both Sexes,All Ages,All Ages,All Races,9.4937,1.0209286441765062,11.5373,11.4883,2191,23359580,26428.915675270004,8510.912004397074,185.73617075319422,Texas,TX,16.4,4.9,1084171.8,5.15,0.1122686281174576,0.1288155437726192,0
TX,2007,Both Sexes,All Ages,All Ages,All Races,9.2789,1.0119466409733546,11.9543,11.8775,2194,23831983,29068.06110457305,9678.638039376698,211.2149417542594,Texas,TX,16.5,4.3,1178221.1,5.15,0.1016364437655062,0.1318965358442896,0
TX,2008,Both Sexes,All Ages,All Ages,All Races,8.5443,0.9797440817830853,11.9864,11.8947,2053,24309039,27083.030569018272,8745.689449461368,226.4512759337463,Texas,TX,15.9,4.8,1236361.8,5.85,0.1041607198046784,0.1320294891130826,0
TX,2009,Both Sexes,All Ages,All Ages,All Races,9.8015,1.0334840699765826,12.0624,11.9388,2409,24801761,30154.241083323614,9791.06503684055,208.788623089429,Texas,TX,17.3,7.6,1162971.8,6.55,0.1210864018889626,0.1397433432247008,0
TX,2010,Both Sexes,All Ages,All Ages,All Races,9.5864,1.0247482994900134,12.4144,12.2966,2399,25145561,32196.261242003136,10537.412619897741,217.1649384385101,Texas,TX,18.4,8.1,1237304.0,7.25,0.1407014135306628,0.1489107962290266,0
TX,2011,Both Sexes,All Ages,All Ages,All Races,10.1286,1.0464405326619646,13.2674,13.1852,2589,25674681,35759.56048705706,10728.082059031763,219.05019329899758,Texas,TX,17.4,7.8,1331138.4,7.25,0.1550858042904699,0.156921009814187,0
TX,2012,Both Sexes,All Ages,All Ages,All Races,9.4049,1.017237910625792,13.2208,13.1422,2447,26059203,982725.4874781176,10915.059287132568,233.80332816175155,Texas,TX,17.0,6.7,1410447.8,7.25,0.1548215648492297,0.1565254068118127,0
TX,2013,Both Sexes,All Ages,All Ages,All Races,9.2641,1.0113208745863411,13.9127,13.8005,2446,26448193,39151.04786383709,11491.769564140317,219.7019504312223,Texas,TX,16.8,6.3,1500554.3,7.25,0.1526378580675889,0.1376194634902836,0
TX,2014,Both Sexes,All Ages,All Ages,All Races,9.6831,1.0286972936606882,14.7574,14.6831,2601,26956958,148327.7172299531,10898.355898629192,205.32084336670704,Texas,TX,16.4,5.1,1568070.8,7.25,0.1428804116905098,0.1516807406287409,0
TX,2015,Both Sexes,All Ages,All Ages,All Races,9.4013,1.0170876227163754,16.304,16.2923,2588,27469114,23079.659690691522,11439.283755147939,204.95517322437485,Texas,TX,14.7,4.4,1564374.3,7.25,0.1355908472374428,0.1564292406247734,0
TX,2016,Both Sexes,All Ages,All Ages,All Races,10.131,1.0465341827509695,19.6925,19.7851,2831,27862596,23375.96059392971,10821.710963904452,245.4694759328707,Texas,TX,13.8,4.6,1567687.1,7.25,0.1350009547040399,0.1542087760407617,0
UT,2000,Both Sexes,All Ages,All Ages,All Races,10.3744,1.0559284968841622,6.1882,6.1749,210,2233169,5599.8883201405715,4803.076256208106,57.227195971285646,Utah,UT,7.6,3.3,70383.8,5.15,0.0364967373608934,0.0585448353354107,0
UT,2001,Both Sexes,All Ages,All Ages,All Races,10.4458,1.058646152925223,6.8057,6.7922,209,2283715,6117.411761099787,7141.009714434595,55.96057301370793,Utah,UT,10.5,4.4,73392.0,5.15,0.0349062820886143,0.0606411045161064,0
UT,2002,Both Sexes,All Ages,All Ages,All Races,14.0211,1.1767017373577453,8.1766,8.1957,288,2324815,7236.780023356697,9220.856175652687,77.04849633196619,Utah,UT,9.9,5.8,76159.1,5.15,0.0386693134722547,0.0660392332293107,0
UT,2003,Both Sexes,All Ages,All Ages,All Races,16.1322,1.2338131356748812,8.8881,8.8765,353,2360137,8337.619595811599,11255.93069385379,97.64221314271161,Utah,UT,9.1,5.6,79138.0,5.15,0.0447558764597139,0.0799665443150122,0
UT,2004,Both Sexes,All Ages,All Ages,All Races,16.3187,1.23851528929705,9.366,9.3831,358,2401580,9382.021106937933,13197.266903455224,117.32880020653069,Utah,UT,9.9,5.0,85783.4,5.15,0.0513874199485338,0.0843552994278766,0
UT,2005,Both Sexes,All Ages,All Ages,All Races,19.3259,1.3080497845923114,10.0884,10.0699,438,2457719,10328.85533293269,14982.610298410846,135.53217434539914,Utah,UT,9.2,4.1,94303.0,5.15,0.054222228008979,0.0854605428854966,0
UT,2006,Both Sexes,All Ages,All Ages,All Races,19.1011,1.303219824129868,11.5373,11.4883,444,2525507,20757.529758882436,41568.32600698129,9588.617996765006,Utah,UT,9.3,3.0,106028.3,5.15,0.0521689308325021,0.0810134361140159,0
UT,2007,Both Sexes,All Ages,All Ages,All Races,21.2997,1.3482990204821983,11.9543,11.8775,511,2597746,20933.049523166046,48479.3983695342,6537.7092344581415,Utah,UT,9.6,2.6,114657.1,5.15,0.0475315908483739,0.0742682309971798,0
UT,2008,Both Sexes,All Ages,All Ages,All Races,18.9659,1.3002888916014357,11.9864,11.8947,468,2663029,22295.273751741042,52887.26191895645,13431.845030436281,Utah,UT,7.6,3.6,115885.0,5.85,0.0503862331202551,0.0747404553236183,0
UT,2009,Both Sexes,All Ages,All Ages,All Races,19.1305,1.3038545619996424,12.0624,11.9388,478,2723421,22699.728653473736,49669.09190070429,15012.551998880086,Utah,UT,9.7,7.3,113517.8,6.55,0.0680328160794823,0.0866836232811599,0
UT,2010,Both Sexes,All Ages,All Ages,All Races,16.8971,1.2527826647211584,12.4144,12.2966,433,2763885,23021.0520978396,49302.61703433544,21075763.27645097,Utah,UT,10.0,7.8,118098.3,7.25,0.0891442897642516,0.0900580543156638,0
UT,2011,Both Sexes,All Ages,All Ages,All Races,19.4712,1.311143301289924,13.2674,13.1852,504,2817222,63747.811891963145,48916.0575604887,4292314.720165302,Utah,UT,11.0,6.7,124689.9,7.25,0.1008998772022581,0.0971939152581879,0
UT,2012,Both Sexes,All Ages,All Ages,All Races,23.131,1.382575319649486,13.2208,13.1422,601,2855287,58473.72643444403,56555.53125034262,11809.338471142726,Utah,UT,11.0,5.4,128764.2,7.25,0.0970394708021202,0.0989431813203662,0
UT,2013,Both Sexes,All Ages,All Ages,All Races,22.064,1.3629346293801514,13.9127,13.8005,594,2900872,30761.629664169603,60961.691724012126,10937.017106770722,Utah,UT,8.3,4.6,134529.5,7.25,0.0868382545795889,0.0995527394707417,0
UT,2014,Both Sexes,All Ages,All Ages,All Races,22.4296,1.3697648742019288,14.7574,14.6831,603,2942902,45194.4106675151,66502.52392872277,14654.453235422043,Utah,UT,10.2,3.8,141528.0,7.25,0.0782841240650363,0.1062028772720973,0
UT,2015,Both Sexes,All Ages,All Ages,All Races,23.3773,1.3869856020191826,16.304,16.2923,646,2995919,50282.222408165064,64546.636927597545,10649.554061374825,Utah,UT,9.3,3.6,148917.8,7.25,0.0756590321060689,0.1098907216529418,0
UT,2016,Both Sexes,All Ages,All Ages,All Races,22.3516,1.3683166428192608,19.6925,19.7851,635,3051217,84021.50140934187,59459.976245408376,13192021.38799354,Utah,UT,8.6,3.4,157442.7,7.25,0.0722648057049155,0.1095096828659231,0
VT,2000,Both Sexes,All Ages,All Ages,All Races,5.7988,0.832432265740381,6.1882,6.1749,36,608827,2134.995655580321,7445.372823478591,68.85864128890474,Vermont,VT,10.0,2.8,18312.7,5.75,0.0669780091795189,0.197541739253106,1
VT,2001,Both Sexes,All Ages,All Ages,All Races,7.0899,0.9079431532913071,6.8057,6.7922,44,612223,2051.8389541065917,7487.823881167484,68.47668251601132,Vermont,VT,9.7,3.3,19271.8,6.25,0.0634964710571148,0.2034356762160193,1
VT,2002,Both Sexes,All Ages,All Ages,All Races,7.5062,0.9297355897435404,8.1766,8.1957,47,615442,2606.989773203649,8781.106505568356,88.88164928620407,Vermont,VT,9.9,4.0,20161.5,6.25,0.0648542023456312,0.2079919797478885,1
VT,2003,Both Sexes,All Ages,All Ages,All Races,10.2301,1.0503836235147817,8.8881,8.8765,65,617858,3160.4656733424185,10074.006486927416,109.21603345752584,Vermont,VT,8.5,4.3,21124.0,6.25,0.0668972482350313,0.2075768218587442,0
VT,2004,Both Sexes,All Ages,All Ages,All Races,8.0158,0.955004269069574,9.366,9.3831,50,619920,3711.748290101948,11363.3198638534,129.46589882565493,Vermont,VT,7.9,3.7,22657.8,6.75,0.0691411795070331,0.2060427151890566,0
VT,2005,Both Sexes,All Ages,All Ages,All Races,8.4676,0.9762399009826004,10.0884,10.0699,53,621215,4264.634627302947,12659.695918482328,149.76618401036677,Vermont,VT,7.6,3.5,23500.9,7.0,0.0727896139017892,0.2037941775391772,0
