state_name,state,state_fips,year,Population,Employment,Unemployment ,Unemployment rate,Marginally Food Insecure,Food Insecure,Very Low Food Secure,Gross State Product,Number of low income uninsured children,Percent Low Income Unisured Children,Personal income,Workers' compensation,AFDC/TANF Recipients,AFDC/TANF Caseloads,Food Stamp/SNAP Recipients,Food Stamp/SNAP Caseloads,AFDC/TANF Benefit for 2-Person family,AFDC/TANF Benefit for 3-person family,AFDC/TANF benefit for 4-person family,FS/SNAP Benefit for 1-person family,FS/SNAP Benefit for 2-person family,FS/SNAP Benefit for 3-person family,FS/SNAP Benefit for 4-person family,AFDC/TANF_FS 2-Person Benefit,AFDC/TANF_FS 3-Person Benefit,AFDC/TANF_FS 4-Person Benefit,Child-only AFDC/TANF cases,SSI-Federal,SSI-State,Total SSI,SSI_FS Benefit,Number of Poor (thousands),Poverty Rate,Governor is Democrat (1=Yes),Number in Lower House Democrat,Number in Lower House Republican,Fraction of State House that is Democrat,Number in Upper House Democrat,Number in Upper House Republican,Fraction of State Senate that is Democrat,EITC Phase-In Rate No Dependents,EITC Phase-In Rate 1 Dependent,EITC Phase-In Rate 2 Dependents,EITC Phase-In Rate 3 Dependents,EITC Maximum Credit No Dependents,EITC Maximum Credit 1 Dependent,EITC Maximum Credit 2 Dependents,EITC Maximum Credit 3 Dependents,EITC Phase-Out Rate No Dependents,EITC Phase-Out Rate 1 Dependent,EITC Phase-Out Rate 2 Dependents,EITC Phase-Out Rate 3 Dependents,State EITC Rate,Wisconsin EITC Rate 2 Dependents,Wisconsin EITC Rate 3 Dependents,Refundable State EITC (1=Yes),Federal Minimum Wage,State Minimum Wage,SSI recipients,SSI recipients--Aged,SSI recipients--Blind,SSI recipients--Disabled,Medicaid beneficiaries,WIC participation,NSLP Free Participation,NSLP Reduced Participation,NSLP Total Participation,SBP Free Participation,SBP Reduced Participation,SBP Total Participation,Fraction of the Year ACA Expansion
TN,43,47,1980,4591120,1926451,154751,7.4,,,,44972.0,,,38078000.0,19386,161520.0,60852.0,624309.7,225465.6,97.0,122.0,148.0,63,115,165,209,212.0,287.0,357.0,,238,0.0,238.0,279.0,884,19.6,0,60.0,38.0,0.6122448979591837,20.0,12.0,0.625,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.1,3.1,,,,,,,,,,,,,0.0
TX,44,48,1980,14229191,6404883,347634,5.1,,,,203073.0,,,143140300.0,71582,308167.0,100680.0,1167109.0,361809.6,86.0,116.0,140.0,63,115,165,209,201.0,281.0,349.0,,238,0.0,238.0,279.0,2247,15.7,0,128.0,22.0,0.8533333333333334,27.0,4.0,0.8709677419354839,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.1,3.1,,,,,,,,,,,,,0.0
UT,45,49,1980,1461037,590777,39050,6.2,,,,15311.0,,,12319300.0,30949,37448.0,12088.0,54167.17,18588.5,278.0,360.0,429.0,63,115,165,209,359.0,467.0,559.0,,238,10.0,248.0,286.0,148,10.0,1,25.0,50.0,0.3333333333333333,10.0,19.0,0.3448275862068966,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.1,2.6,,,,,,,,,,,,,0.0
VT,46,50,1980,511456,234772,15474,6.2,,,,4856.0,,,4505300.0,218,22517.0,7567.0,45650.08,17783.0,410.0,492.0,553.0,63,115,165,209,452.0,559.0,646.0,,238,41.0,279.0,308.0,62,12.0,0,69.0,79.0,0.46621621621621623,10.0,20.0,0.3333333333333333,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.1,3.1,,,,,,,,,,,,,0.0
VA,47,51,1980,5346818,2428172,132000,5.2,,,,58669.0,,,56726500.0,24894,165811.0,60761.0,384077.1,138931.9,258.0,310.0,360.0,63,115,165,209,345.0,432.0,511.0,,238,0.0,238.0,279.0,647,12.4,0,74.0,25.0,0.7474747474747475,31.0,9.0,0.775,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.1,2.65,,,,,,,,,,,,,0.0
WA,48,53,1980,4132156,1823883,160792,8.1,,,,52682.0,,,46241900.0,214011,153832.0,54822.0,248245.2,105160.5,376.0,458.0,536.0,63,115,165,209,428.0,535.0,634.0,,238,43.0,281.0,309.0,538,12.7,1,49.0,49.0,0.5,30.0,19.0,0.6122448979591837,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.1,3.1,,,,,,,,,,,,,0.0
WV,49,54,1980,1949644,711819,74406,9.5,,,,18408.0,,,15632700.0,115390,77244.0,27056.0,208815.1,67643.5,164.0,206.0,249.0,63,115,165,209,279.0,359.0,433.0,,238,0.0,238.0,279.0,297,15.2,1,74.0,26.0,0.74,26.0,8.0,0.7647058823529411,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.1,2.2,,,,,,,,,,,,,0.0
WI,50,55,1980,4705767,2186318,169845,7.2,,,,52899.0,,,47282000.0,6789,212513.0,77989.0,214797.6,75448.84,377.0,444.0,529.0,63,115,165,209,428.0,525.0,629.0,,238,100.0,338.0,349.0,403,8.5,0,60.0,39.0,0.6060606060606061,21.0,10.0,0.6774193548387096,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.1,3.0,,,,,,,,,,,,,0.0
WY,51,56,1980,469557,226853,9087,3.9,,,,10428.0,,,5506300.0,25782,6848.0,2697.0,14341.58,5498.917,280.0,315.0,340.0,63,115,165,209,361.0,435.0,497.0,,238,20.0,258.0,293.0,49,10.4,1,20.0,42.0,0.3225806451612903,11.0,19.0,0.36666666666666664,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.1,1.6,,,,,,,,,,,,,0.0
AL,1,1,1981,3918531,1500534,177118,10.6,,,,40257.0,,,34465500.0,22389,171185.0,61234.0,604863.0,211595.2,89.0,118.0,148.0,70,128,183,233,217.0,301.0,381.0,,265,0.0,265.0,316.0,935,24.1,1,100.0,4.0,0.96,35.0,0.0,1.0,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
AK,2,2,1981,418491,177803,18354,9.4,,,,21824.0,,,7152300.0,5994,16375.0,6774.0,32383.08,11164.92,457.0,514.0,572.0,108,197,293,359,620.0,756.0,863.0,,265,261.0,526.0,580.0,36,9.0,0,22.0,16.0,0.58,10.0,10.0,0.5,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.85,,,,,,,,,,,,,0.0
AZ,3,4,1981,2810107,1192377,79301,6.2,,,,34269.0,,,30247100.0,62833,61829.0,22410.0,210232.9,72087.41,156.0,202.0,244.0,70,128,183,233,284.0,384.0,464.0,,265,0.0,265.0,316.0,323,11.7,1,17.0,43.0,0.2833333333333333,14.0,16.0,0.4666666666666667,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
AR,4,5,1981,2293201,933766,89397,8.7,,,,22891.0,,,19702600.0,15306,84267.0,29638.0,305371.1,107036.1,133.0,161.0,188.0,70,128,183,233,261.0,344.0,421.0,,265,0.0,265.0,316.0,541,24.1,0,93.0,7.0,0.93,34.0,1.0,0.9714285714285714,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,2.7,,,,,,,,,,,,,0.0
CA,5,6,1981,24285933,10953612,876177,7.4,,,,368808.0,,,319557200.0,406260,1522765.0,520037.0,1604859.0,594380.3,374.0,463.0,550.0,70,128,183,233,450.0,567.0,678.0,,265,174.0,439.0,437.0,3216,13.3,1,48.0,32.0,0.6,23.0,17.0,0.575,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
CO,6,8,1981,2977898,1450918,88396,5.7,,,,43974.0,,,36882900.0,118890,81537.0,29518.0,175167.2,66879.91,249.0,311.0,375.0,70,128,183,233,362.0,461.0,556.0,,265,61.0,326.0,358.0,285,9.6,1,26.0,39.0,0.4,13.0,22.0,0.37142857142857144,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,1.9,,,,,,,,,,,,,0.0
CT,7,9,1981,3128836,1497809,98628,6.2,,,,45642.0,,,43243000.0,19489,141659.0,50000.0,175017.9,68301.84,331.0,406.0,477.0,70,128,183,233,420.0,527.0,627.0,,265,160.0,425.0,428.0,254,8.2,1,83.0,68.0,0.5496688741721855,22.0,13.0,0.6285714285714286,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.37,,,,,,,,,,,,,0.0
DE,8,10,1981,595975,265348,22571,7.8,,,,8839.0,,,7094100.0,2379,32893.0,11951.0,101147.6,41967.33,197.0,266.0,312.0,70,128,183,233,325.0,429.0,511.0,,265,0.0,265.0,316.0,72,12.3,0,16.0,25.0,0.3902439024390244,12.0,9.0,0.5714285714285714,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,2.0,,,,,,,,,,,,,0.0
DC,9,11,1981,636893,279230,27330,8.9,,,,21740.0,,,9094100.0,9442,80860.0,28811.0,55521.17,22251.5,225.0,286.0,349.0,70,128,183,233,346.0,443.0,537.0,,265,15.0,280.0,326.0,111,18.1,.,,,,,,,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
FL,10,12,1981,10192774,4224775,302650,6.7,,,,112167.0,,,115731200.0,70887,277360.0,102949.0,957066.0,371221.3,150.0,195.0,230.0,70,128,183,233,278.0,378.0,454.0,,265,0.0,265.0,316.0,1704,16.6,1,81.0,39.0,0.675,27.0,13.0,0.675,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
GA,11,13,1981,5568345,2434001,166074,6.4,,,,63751.0,,,53458800.0,21093,236251.0,91021.0,653544.3,227058.6,137.0,164.0,193.0,70,128,183,233,265.0,347.0,426.0,,265,0.0,265.0,316.0,881,16.3,1,156.0,23.0,0.8715083798882681,51.0,5.0,0.9107142857142857,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,1.25,,,,,,,,,,,,,0.0
HI,12,15,1981,978195,425803,24374,5.4,,,,14640.0,,,12434100.0,10358,61542.0,20133.0,103968.1,40430.17,390.0,468.0,546.0,95,175,250,318,534.0,663.0,786.0,,265,15.0,280.0,375.0,108,11.3,1,39.0,12.0,0.7647058823529411,17.0,8.0,0.68,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
ID,13,16,1981,962204,397016,33334,7.7,,,,10677.0,,,9237600.0,13454,20018.0,7321.0,64322.67,23453.58,260.0,323.0,367.0,70,128,183,233,370.0,469.0,550.0,,265,74.0,339.0,367.0,171,17.7,1,14.0,56.0,0.2,12.0,23.0,0.34285714285714286,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
IL,14,17,1981,11443458,5114483,477726,8.5,,,,159649.0,,,138877000.0,25027,708556.0,231117.0,984399.0,380057.9,250.0,302.0,368.0,70,128,183,233,363.0,454.0,551.0,,265,100.0,365.0,386.0,1371,12.1,0,86.0,91.0,0.4858757062146893,30.0,29.0,0.5084745762711864,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,2.3,,,,,,,,,,,,,0.0
IN,15,18,1981,5480435,2359393,258566,9.9,,,,64724.0,,,56407000.0,15429,172154.0,61077.0,405015.2,139130.3,195.0,255.0,315.0,70,128,183,233,323.0,422.0,514.0,,265,0.0,265.0,316.0,685,12.6,0,35.0,63.0,0.35714285714285715,15.0,35.0,0.3,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
IA,16,19,1981,2907983,1332833,93758,6.6,,,,38272.0,,,31681000.0,3858,109574.0,40463.0,162948.3,63725.42,292.0,360.0,419.0,70,128,183,233,392.0,495.0,586.0,,265,0.0,265.0,316.0,368,13.1,0,42.0,58.0,0.42,21.0,29.0,0.42,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
KS,17,20,1981,2384849,1135918,51162,4.3,,,,31978.0,,,27049200.0,9712,74351.0,28525.0,108069.3,43354.5,290.0,345.0,390.0,70,128,183,233,391.0,485.0,566.0,,265,0.0,265.0,316.0,267,11.7,1,53.0,72.0,0.424,16.0,24.0,0.4,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
KY,18,21,1981,3670394,1521899,143678,8.6,,,,41068.0,,,33237699.999999996,66586,175193.0,67639.0,519406.5,171772.0,162.0,188.0,235.0,70,128,183,233,290.0,371.0,458.0,,265,0.0,265.0,316.0,708,19.3,1,75.0,24.0,0.7575757575757576,29.0,9.0,0.7631578947368421,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,2.15,,,,,,,,,,,,,0.0
LA,19,22,1981,4283303,1699027,155514,8.4,,,,77201.0,,,43084400.0,10474,215972.0,71218.0,573949.2,201056.6,125.0,173.0,213.0,70,128,183,233,253.0,356.0,442.0,,265,0.0,265.0,316.0,938,22.0,0,95.0,10.0,0.9047619047619048,39.0,0.0,1.0,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
ME,20,23,1981,1133033,472455,37520,7.4,,,,11255.0,,,10651600.0,2763,56614.0,21140.0,140399.6,55248.33,207.0,280.0,352.0,70,128,183,233,333.0,439.0,539.0,,265,10.0,275.0,323.0,179,16.0,1,84.0,67.0,0.5562913907284768,16.0,17.0,0.48484848484848486,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
MD,21,24,1981,4261905,2013470,157849,7.3,,,,53117.0,,,54043000.0,48008,221304.0,81348.0,346283.3,145356.8,211.0,270.0,326.0,70,128,183,233,336.0,432.0,521.0,,265,0.0,265.0,316.0,442,10.7,1,125.0,15.0,0.8928571428571429,40.0,7.0,0.851063829787234,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
MA,22,25,1981,5768685,2751193,190449,6.5,,,,77833.0,,,68493400.0,30666,344343.0,124103.0,436982.7,165766.0,314.0,379.0,445.0,70,128,183,233,408.0,508.0,605.0,,265,137.0,402.0,411.0,518,8.9,1,128.0,31.0,0.8050314465408805,32.0,7.0,0.8205128205128205,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
MI,23,26,1981,9209287,3768194,534679,12.4,,,,114676.0,,,101254200.0,102464,758616.0,246942.0,941783.9,386055.4,357.0,432.0,508.0,70,128,183,233,438.0,545.0,649.0,,265,24.0,289.0,332.0,1184,13.0,0,64.0,46.0,0.5818181818181818,24.0,14.0,0.631578947368421,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
MN,24,27,1981,4111728,1998992,123146,5.8,,,,55404.0,,,46547600.0,28955,148957.0,54649.0,201612.5,80063.59,344.0,417.0,486.0,70,128,183,233,429.0,535.0,633.0,,265,34.0,299.0,339.0,438,10.9,0,70.0,64.0,0.5223880597014925,45.0,22.0,0.6716417910447762,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.1,,,,,,,,,,,,,0.0
MS,25,28,1981,2539036,969271,90050,8.5,,,,24023.0,,,20331600.0,8941,176255.0,60139.0,514362.3,163992.3,60.0,96.0,120.0,70,128,183,233,188.0,279.0,353.0,,265,0.0,265.0,316.0,618,25.7,1,115.0,4.0,0.9663865546218487,48.0,4.0,0.9230769230769231,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
MO,26,29,1981,4932064,2144518,177443,7.6,,,,57763.0,,,51516600.0,13719,214533.0,73529.0,378447.8,138576.6,199.0,248.0,290.0,70,128,183,233,327.0,417.0,496.0,,265,0.0,265.0,316.0,634,13.2,0,111.0,52.0,0.6809815950920245,23.0,10.0,0.696969696969697,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
MT,27,30,1981,795328,358686,26352,6.8,,,,10201.0,,,8194299.999999999,29404,20428.0,7292.0,47040.92,17410.25,193.0,259.0,331.0,70,128,183,233,321.0,424.0,525.0,,265,0.0,265.0,316.0,107,13.1,1,43.0,57.0,0.43,21.0,29.0,0.42,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,2.5,,,,,,,,,,,,,0.0
NE,28,31,1981,1578515,742310,32876,4.2,,,,20863.0,,,17140500.0,2845,38716.0,14011.0,74612.59,27990.08,270.0,335.0,400.0,70,128,183,233,377.0,478.0,573.0,,265,93.0,358.0,381.0,221,14.0,0,,,,,,,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
NV,29,32,1981,847655,429828,33347,7.2,,,,13203.0,,,11011800.0,126028,14211.0,5252.0,37366.17,15607.08,211.0,262.0,314.0,70,128,183,233,336.0,426.0,513.0,,265,46.0,311.0,348.0,93,10.5,0,26.0,14.0,0.65,15.0,5.0,0.75,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,2.75,,,,,,,,,,,,,0.0
NH,30,33,1981,936621,452885,24596,5.2,,,,10480.0,,,10517000.0,4323,23598.0,8686.0,54265.75,22046.92,292.0,346.0,392.0,70,128,183,233,392.0,485.0,567.0,,265,24.0,289.0,332.0,70,7.6,1,160.0,238.0,0.4020100502512563,10.0,13.0,0.43478260869565216,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
NJ,31,34,1981,7407472,3337050,268052,7.4,,,,98755.0,,,97264600.0,60698,469279.0,154017.0,608345.1,220685.7,273.0,360.0,414.0,70,128,183,233,379.0,495.0,583.0,,265,25.0,290.0,333.0,736,10.0,1,43.0,37.0,0.5375,27.0,13.0,0.675,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
NM,32,35,1981,1332748,536024,42138,7.3,,,,18511.0,,,12799900.0,11706,55670.0,19548.0,182922.0,60951.17,178.0,220.0,267.0,70,128,183,233,306.0,397.0,480.0,,265,0.0,265.0,316.0,243,18.6,1,41.0,29.0,0.5857142857142857,22.0,20.0,0.5238095238095238,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
NY,33,36,1981,17567734,7412890,609893,7.6,,,,261840.0,,,215680600.0,323733,1108387.0,369258.0,1851050.0,752950.3,401.0,477.0,563.0,70,128,183,233,469.0,577.0,687.0,,265,63.0,328.0,360.0,2516,14.4,1,86.0,63.0,0.5771812080536913,25.0,35.0,0.4166666666666667,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
NC,34,37,1981,5956653,2722639,189329,6.5,,,,65869.0,,,55496700.0,11553,200561.0,80221.0,604965.7,212684.7,167.0,192.0,210.0,70,128,183,233,295.0,375.0,440.0,,265,0.0,265.0,316.0,1016,17.5,1,95.0,24.0,0.7983193277310925,40.0,10.0,0.8,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,2.9,,,,,,,,,,,,,0.0
ND,35,38,1981,659505,294628,14938,4.8,,,,9954.0,,,6899400.0,20947,13293.0,4937.0,29221.33,10169.67,259.0,334.0,408.0,70,128,183,233,369.0,477.0,579.0,,265,0.0,265.0,316.0,89,14.2,0,27.0,73.0,0.27,10.0,40.0,0.2,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
OH,36,39,1981,10788330,4624361,481475,9.4,,,,132782.0,,,116652400.0,516716,589728.0,205157.0,976452.8,380323.8,216.0,263.0,327.0,70,128,183,233,339.0,427.0,522.0,,265,0.0,265.0,316.0,1369,12.7,0,54.0,45.0,0.5454545454545454,15.0,18.0,0.45454545454545453,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
OK,37,40,1981,3096164,1386295,52315,3.6,,,,45430.0,,,34204100.0,69762,90549.0,31121.0,206097.4,82211.41,218.0,282.0,349.0,70,128,183,233,341.0,440.0,537.0,,265,79.0,344.0,371.0,413,13.8,1,73.0,28.0,0.7227722772277227,37.0,11.0,0.7708333333333334,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.1,,,,,,,,,,,,,0.0
OR,38,41,1981,2667982,1202242,130426,9.8,,,,31590.0,,,29169600.0,136081,92346.0,34989.0,232078.1,97490.84,286.0,339.0,409.0,70,128,183,233,388.0,480.0,579.0,,265,12.0,277.0,324.0,331,12.3,0,33.0,27.0,0.55,22.0,8.0,0.7333333333333333,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.1,,,,,,,,,,,,,0.0
PA,39,42,1981,11858567,5019066,459309,8.4,,,,138573.0,,,131482100.0,83651,643323.0,220974.0,1071429.0,462074.1,262.0,318.0,381.0,70,128,183,233,371.0,466.0,560.0,,265,32.0,297.0,338.0,1367,11.6,0,100.0,103.0,0.49261083743842365,23.0,25.0,0.4791666666666667,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
RI,40,44,1981,953013,438978,36943,7.8,,,,10729.0,,,10463800.0,7905,54693.0,19058.0,88207.75,36800.92,368.0,453.0,518.0,70,128,183,233,446.0,560.0,656.0,,265,46.0,311.0,348.0,109,11.7,1,82.0,18.0,0.82,43.0,7.0,0.86,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.1,,,,,,,,,,,,,0.0
SC,41,45,1981,3179255,1323937,117019,8.1,,,,31048.0,,,28120400.0,14870,156617.0,58074.0,443400.8,151821.0,99.0,129.0,158.0,70,128,183,233,227.0,312.0,391.0,,265,0.0,265.0,316.0,615,18.4,1,107.0,17.0,0.8629032258064516,41.0,5.0,0.8913043478260869,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
SD,42,46,1981,689584,317807,16578,5.0,,,,7661.0,,,6651800.0,1844,18639.0,6918.0,45641.25,15759.33,280.0,321.0,361.0,70,128,183,233,384.0,468.0,546.0,,265,15.0,280.0,326.0,132,19.5,0,21.0,49.0,0.3,10.0,25.0,0.2857142857142857,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,2.3,,,,,,,,,,,,,0.0
TN,43,47,1981,4627658,1920257,188815,9.0,,,,50265.0,,,42383300.0,27470,173697.0,66094.0,676935.0,256607.7,97.0,122.0,148.0,70,128,183,233,225.0,305.0,381.0,,265,0.0,265.0,316.0,943,20.9,0,57.0,39.0,0.59375,20.0,12.0,0.625,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
TX,44,48,1981,14746318,6686969,374501,5.3,,,,245235.0,,,168292400.0,64843,325113.0,108203.0,1226009.0,383120.6,86.0,116.0,140.0,70,128,183,233,214.0,299.0,373.0,,265,0.0,265.0,316.0,2258,15.4,0,114.0,35.0,0.7651006711409396,23.0,7.0,0.7666666666666667,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
UT,45,49,1981,1515471,604666,42414,6.6,,,,17320.0,,,13892700.0,39289,42242.0,13648.0,65205.42,22648.08,269.0,348.0,415.0,70,128,183,233,376.0,487.0,584.0,,265,10.0,275.0,323.0,185,12.2,1,17.0,58.0,0.22666666666666666,7.0,22.0,0.2413793103448276,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,2.75,,,,,,,,,,,,,0.0
VT,46,50,1981,515594,242633,14948,5.8,,,,5436.0,,,5069100.0,570,24681.0,8338.0,48324.25,19418.0,410.0,492.0,552.0,70,128,183,233,475.0,587.0,679.0,,265,44.0,309.0,346.0,66,12.3,0,64.0,86.0,0.4266666666666667,14.0,16.0,0.4666666666666667,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
VA,47,51,1981,5444097,2450737,156817,6.0,,,,66179.0,,,63698200.0,27896,174634.0,64893.0,432148.8,162089.0,203.0,258.0,305.0,70,128,183,233,330.0,424.0,507.0,,265,0.0,265.0,316.0,662,12.6,0,66.0,33.0,0.6666666666666666,31.0,9.0,0.775,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
WA,48,53,1981,4235731,1806668,190781,9.6,,,,58918.0,,,51391300.0,272114,154916.0,57125.0,270981.8,162089.6,361.0,440.0,515.0,70,128,183,233,441.0,551.0,654.0,,265,38.0,303.0,342.0,471,11.3,0,42.0,56.0,0.42857142857142855,24.0,25.0,0.4897959183673469,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,3.35,,,,,,,,,,,,,0.0
WV,49,54,1981,1954124,703240,83046,10.6,,,,19837.0,,,17051200.0,133519,80623.0,28569.0,252417.1,114367.5,164.0,206.0,249.0,70,128,183,233,292.0,387.0,467.0,,265,0.0,265.0,316.0,398,19.9,1,78.0,22.0,0.78,27.0,7.0,0.7941176470588235,0.0,0.1,0.1,0.1,0,500,500,500,0.0,0.125,0.125,0.125,0.0,,,0.0,3.35,2.75,,,,,,,,,,,,,0.0
